0.480, 0.560, 0.450, 0.400, 4.1955, 4.1955, 3.8949, 4.0392, 4.1347, 4.1688, 4.1347, 4.1621, 4.4181, 4.3291
0.560, 0.560, 0.450, 0.400, 4.0614, 4.0614, 4.1347, 4.0936, 4.1347, 4.0936, 4.1347, 4.1017, 4.4181, 4.2754
0.560, 0.560, 0.350, 0.333, 4.2655, 4.2655, 4.1347, 4.2079, 4.1347, 4.2079, 3.8949, 4.0246, 4.2699, 4.2685
0.680, 0.640, 0.400, 0.333, 3.8737, 3.8737, 4.5819, 4.1003, 4.4181, 4.0697, 4.0102, 3.9556, 4.2699, 4.1378
0.640, 0.600, 0.400, 0.267, 4.0614, 4.0614, 4.4181, 4.1898, 4.2699, 4.1448, 4.0102, 4.0307, 4.1347, 4.1151
0.600, 0.560, 0.400, 0.267, 4.1955, 4.1955, 4.2699, 4.2253, 4.1347, 4.1688, 4.0102, 4.0843, 4.1347, 4.1509
0.600, 0.560, 0.400, 0.267, 4.1955, 4.1955, 4.2699, 4.2253, 4.1347, 4.1688, 4.0102, 4.0843, 4.1347, 4.1509
0.600, 0.560, 0.400, 0.267, 4.1955, 4.1955, 4.2699, 4.2253, 4.1347, 4.1688, 4.0102, 4.0843, 4.1347, 4.1509
0.600, 0.560, 0.450, 0.267, 4.1275, 4.1275, 4.2699, 4.1845, 4.1347, 4.1307, 4.1347, 4.1314, 4.1347, 4.1328
0.440, 0.560, 0.450, 0.267, 4.4118, 4.4118, 3.7875, 4.0622, 4.1347, 4.2898, 4.1347, 4.2594, 4.1347, 4.2086
0.440, 0.600, 0.500, 0.267, 4.2655, 4.2655, 3.7875, 3.9978, 4.2699, 4.2673, 4.2699, 4.2677, 4.1347, 4.1696
0.480, 0.600, 0.500, 0.267, 4.1955, 4.1955, 3.8949, 4.0392, 4.2699, 4.2253, 4.2699, 4.2327, 4.1347, 4.1509
0.480, 0.600, 0.450, 0.267, 4.2655, 4.2655, 3.8949, 4.0728, 4.2699, 4.2673, 4.1347, 4.1936, 4.1347, 4.1696
0.480, 0.600, 0.550, 0.267, 4.1275, 4.1275, 3.8949, 4.0066, 4.2699, 4.1845, 4.4181, 4.2583, 4.1347, 4.1328
0.520, 0.520, 0.500, 0.267, 4.2655, 4.2655, 4.0102, 4.1430, 4.0102, 4.1430, 4.2699, 4.2677, 4.1347, 4.1696
0.640, 0.520, 0.500, 0.267, 4.0614, 4.0614, 4.4181, 4.1898, 4.0102, 4.0368, 4.2699, 4.1657, 4.1347, 4.1151
0.600, 0.520, 0.500, 0.267, 4.1275, 4.1275, 4.2699, 4.1845, 4.0102, 4.0712, 4.2699, 4.1987, 4.1347, 4.1328
0.440, 0.640, 0.500, 0.267, 4.1955, 4.1955, 3.7875, 3.9671, 4.4181, 4.2756, 4.2699, 4.2327, 4.1347, 4.1509
0.440, 0.600, 0.500, 0.267, 4.2655, 4.2655, 3.7875, 3.9978, 4.2699, 4.2673, 4.2699, 4.2677, 4.1347, 4.1696
0.520, 0.600, 0.500, 0.267, 4.1275, 4.1275, 4.0102, 4.0712, 4.2699, 4.1845, 4.2699, 4.1987, 4.1347, 4.1328
0.040, 0.400, 0.050, 0.400, 6.5489, 6.5489, 2.9946, 3.1368, 3.6871, 4.8318, 3.3400, 3.5004, 4.4181, 5.2704
0.160, 0.480, 0.250, 0.400, 5.4015, 5.4015, 3.1921, 3.5456, 3.8949, 4.6180, 3.6871, 4.1157, 4.4181, 4.8114
0.200, 0.560, 0.450, 0.467, 4.6482, 4.6482, 3.2642, 3.5410, 4.1347, 4.4223, 4.1347, 4.3658, 4.5819, 4.6129
0.240, 0.600, 0.500, 0.467, 4.4118, 4.4118, 3.3400, 3.5972, 4.2699, 4.3550, 4.2699, 4.3408, 4.5819, 4.5025
0.320, 0.680, 0.500, 0.400, 4.1955, 4.1955, 3.5038, 3.7251, 4.5819, 4.3192, 4.2699, 4.2327, 4.4181, 4.3291
0.400, 0.520, 0.400, 0.267, 4.6482, 4.6482, 3.6871, 4.0715, 4.0102, 4.3420, 4.0102, 4.2654, 4.1347, 4.2716
0.520, 0.640, 0.400, 0.267, 4.1955, 4.1955, 4.0102, 4.1066, 4.4181, 4.2756, 4.0102, 4.0843, 4.1347, 4.1509
0.600, 0.560, 0.400, 0.267, 4.1955, 4.1955, 4.2699, 4.2253, 4.1347, 4.1688, 4.0102, 4.0843, 4.1347, 4.1509
0.600, 0.560, 0.400, 0.267, 4.1955, 4.1955, 4.2699, 4.2253, 4.1347, 4.1688, 4.0102, 4.0843, 4.1347, 4.1509
0.600, 0.560, 0.450, 0.267, 4.1275, 4.1275, 4.2699, 4.1845, 4.1347, 4.1307, 4.1347, 4.1314, 4.1347, 4.1328
0.600, 0.560, 0.450, 0.267, 4.1275, 4.1275, 4.2699, 4.1845, 4.1347, 4.1307, 4.1347, 4.1314, 4.1347, 4.1328
0.520, 0.560, 0.450, 0.267, 4.2655, 4.2655, 4.0102, 4.1430, 4.1347, 4.2079, 4.1347, 4.1936, 4.1347, 4.1696
0.520, 0.600, 0.500, 0.267, 4.1275, 4.1275, 4.0102, 4.0712, 4.2699, 4.1845, 4.2699, 4.1987, 4.1347, 4.1328
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.560, 0.560, 0.450, 0.267, 4.1955, 4.1955, 4.1347, 4.1688, 4.1347, 4.1688, 4.1347, 4.1621, 4.1347, 4.1509
0.040, 0.520, 0.050, 0.533, 5.8635, 5.8635, 2.9946, 3.1093, 4.0102, 4.9739, 3.3400, 3.4661, 4.7653, 5.3510
0.120, 0.680, 0.150, 0.600, 4.9078, 4.9078, 3.1233, 3.3374, 4.5819, 4.8035, 3.5038, 3.7144, 4.9741, 4.9343
0.240, 0.720, 0.250, 0.600, 4.4118, 4.4118, 3.3400, 3.5972, 4.7653, 4.5108, 3.6871, 3.8682, 4.9741, 4.6367
0.240, 0.600, 0.250, 0.400, 4.9078, 4.9078, 3.3400, 3.7162, 4.2699, 4.6526, 3.6871, 3.9922, 4.4181, 4.6140
0.280, 0.640, 0.350, 0.600, 4.3376, 4.3376, 3.4197, 3.6767, 4.4181, 4.3666, 3.8949, 4.0498, 4.9741, 4.5922
0.400, 0.640, 0.350, 0.600, 4.1275, 4.1275, 3.6871, 3.8633, 4.4181, 4.2321, 3.8949, 3.9763, 4.9741, 4.4662
0.520, 0.640, 0.450, 0.467, 3.9346, 3.9346, 4.0102, 3.9709, 4.4181, 4.1086, 4.1347, 4.0446, 4.5819, 4.2798
0.480, 0.560, 0.400, 0.467, 4.1955, 4.1955, 3.8949, 4.0392, 4.1347, 4.1688, 4.0102, 4.0843, 4.5819, 4.4016
0.560, 0.560, 0.400, 0.200, 4.3376, 4.3376, 4.1347, 4.2483, 4.1347, 4.2483, 4.0102, 4.1411, 4.0102, 4.0757
0.560, 0.600, 0.450, 0.267, 4.1275, 4.1275, 4.1347, 4.1307, 4.2699, 4.1845, 4.1347, 4.1314, 4.1347, 4.1328
0.560, 0.520, 0.450, 0.267, 4.2655, 4.2655, 4.1347, 4.2079, 4.0102, 4.1430, 4.1347, 4.1936, 4.1347, 4.1696
0.600, 0.560, 0.500, 0.267, 4.0614, 4.0614, 4.2699, 4.1448, 4.1347, 4.0936, 4.2699, 4.1657, 4.1347, 4.1151
0.600, 0.560, 0.450, 0.267, 4.1275, 4.1275, 4.2699, 4.1845, 4.1347, 4.1307, 4.1347, 4.1314, 4.1347, 4.1328
