0.040, 0.100, 0.067, 0.133, 8.9645, 8.9645, 2.9946, 3.2334, 3.4197, 3.9742, 3.7875, 4.1327, 3.8949, 4.5708
0.040, 0.150, 0.200, 0.267, 7.7871, 7.7871, 2.9946, 3.1863, 3.5038, 4.1463, 4.0102, 4.7656, 4.1347, 5.1087
0.160, 0.150, 0.200, 0.400, 6.8645, 6.8645, 3.1921, 3.7797, 3.5038, 4.0079, 4.0102, 4.5811, 4.4181, 5.3966
0.320, 0.200, 0.333, 0.467, 5.7416, 5.7416, 3.5038, 4.2199, 3.5927, 4.0225, 4.2699, 4.7605, 4.5819, 5.1231
0.400, 0.250, 0.467, 0.533, 5.0954, 5.0954, 3.6871, 4.2504, 3.6871, 4.0391, 4.5819, 4.8215, 4.7653, 4.9414
0.400, 0.300, 0.467, 0.600, 4.9078, 4.9078, 3.6871, 4.1754, 3.7875, 4.1236, 4.5819, 4.7340, 4.9741, 4.9343
0.480, 0.350, 0.467, 0.600, 4.6482, 4.6482, 3.8949, 4.2565, 3.8949, 4.1586, 4.5819, 4.6129, 4.9741, 4.7786
0.600, 0.500, 0.467, 0.533, 4.2655, 4.2655, 4.2699, 4.2673, 4.2699, 4.2677, 4.5819, 4.4343, 4.7653, 4.4988
0.600, 0.500, 0.467, 0.533, 4.2655, 4.2655, 4.2699, 4.2673, 4.2699, 4.2677, 4.5819, 4.4343, 4.7653, 4.4988
0.600, 0.500, 0.467, 0.533, 4.2655, 4.2655, 4.2699, 4.2673, 4.2699, 4.2677, 4.5819, 4.4343, 4.7653, 4.4988
0.600, 0.500, 0.467, 0.400, 4.4118, 4.4118, 4.2699, 4.3550, 4.2699, 4.3408, 4.5819, 4.5025, 4.4181, 4.4155
0.600, 0.500, 0.467, 0.400, 4.4118, 4.4118, 4.2699, 4.3550, 4.2699, 4.3408, 4.5819, 4.5025, 4.4181, 4.4155
0.600, 0.550, 0.333, 0.400, 4.4882, 4.4882, 4.2699, 4.4009, 4.4181, 4.4566, 4.2699, 4.3427, 4.4181, 4.4461
0.600, 0.550, 0.400, 0.400, 4.4118, 4.4118, 4.2699, 4.3550, 4.4181, 4.4146, 4.4181, 4.4155, 4.4181, 4.4155
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.040, 0.200, 0.067, 0.200, 8.2220, 8.2220, 2.9946, 3.2037, 3.5927, 4.5186, 3.7875, 4.0831, 4.0102, 4.8525
0.160, 0.200, 0.200, 0.267, 7.0328, 7.0328, 3.1921, 3.8066, 3.5927, 4.2807, 4.0102, 4.6147, 4.1347, 4.9075
0.240, 0.200, 0.467, 0.400, 5.8635, 5.8635, 3.3400, 3.9456, 3.5927, 4.0469, 4.5819, 5.1800, 4.4181, 4.9962
0.280, 0.250, 0.600, 0.533, 5.1939, 5.1939, 3.4197, 3.9165, 3.6871, 4.0638, 4.9741, 5.1060, 4.7653, 4.9939
0.400, 0.550, 0.667, 0.533, 4.3376, 4.3376, 3.6871, 3.9473, 4.4181, 4.3738, 5.2169, 4.6307, 4.7653, 4.5372
0.440, 0.550, 0.600, 0.533, 4.3376, 4.3376, 3.7875, 4.0295, 4.4181, 4.3738, 4.9741, 4.5922, 4.7653, 4.5372
0.480, 0.550, 0.467, 0.333, 4.6482, 4.6482, 3.8949, 4.2565, 4.4181, 4.5447, 4.5819, 4.6129, 4.2699, 4.3960
0.600, 0.600, 0.467, 0.400, 4.2655, 4.2655, 4.2699, 4.2673, 4.5819, 4.3921, 4.5819, 4.4343, 4.4181, 4.3570
0.600, 0.550, 0.333, 0.400, 4.4882, 4.4882, 4.2699, 4.4009, 4.4181, 4.4566, 4.2699, 4.3427, 4.4181, 4.4461
0.720, 0.550, 0.400, 0.400, 4.1955, 4.1955, 4.7653, 4.3551, 4.4181, 4.2957, 4.4181, 4.3291, 4.4181, 4.3291
0.720, 0.550, 0.400, 0.400, 4.1955, 4.1955, 4.7653, 4.3551, 4.4181, 4.2957, 4.4181, 4.3291, 4.4181, 4.3291
0.560, 0.550, 0.333, 0.267, 4.7320, 4.7320, 4.1347, 4.4692, 4.4181, 4.5907, 4.2699, 4.4240, 4.1347, 4.2940
0.600, 0.550, 0.467, 0.400, 4.3376, 4.3376, 4.2699, 4.3105, 4.4181, 4.3738, 4.5819, 4.4679, 4.4181, 4.3859
0.600, 0.550, 0.333, 0.400, 4.4882, 4.4882, 4.2699, 4.4009, 4.4181, 4.4566, 4.2699, 4.3427, 4.4181, 4.4461
0.680, 0.550, 0.333, 0.400, 4.3376, 4.3376, 4.5819, 4.4158, 4.4181, 4.3738, 4.2699, 4.2925, 4.4181, 4.3859
0.560, 0.550, 0.333, 0.400, 4.5670, 4.5670, 4.1347, 4.3768, 4.4181, 4.5000, 4.2699, 4.3689, 4.4181, 4.4776
0.600, 0.600, 0.533, 0.400, 4.1955, 4.1955, 4.2699, 4.2253, 4.5819, 4.3501, 4.7653, 4.4615, 4.4181, 4.3291
0.600, 0.450, 0.533, 0.400, 4.4118, 4.4118, 4.2699, 4.3550, 4.1347, 4.2594, 4.7653, 4.5768, 4.4181, 4.4155
0.640, 0.600, 0.533, 0.400, 4.1275, 4.1275, 4.4181, 4.2321, 4.5819, 4.3093, 4.7653, 4.4252, 4.4181, 4.3018
0.480, 0.550, 0.533, 0.400, 4.4882, 4.4882, 3.8949, 4.1797, 4.4181, 4.4566, 4.7653, 4.6175, 4.4181, 4.4461
0.560, 0.550, 0.400, 0.400, 4.4882, 4.4882, 4.1347, 4.3327, 4.4181, 4.4566, 4.4181, 4.4461, 4.4181, 4.4461
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
0.640, 0.550, 0.400, 0.400, 4.3376, 4.3376, 4.4181, 4.3666, 4.4181, 4.3738, 4.4181, 4.3859, 4.4181, 4.3859
